restaurant_link,locality,restaurant_name,photos_taken,rating,votes,cuisines,approx_cost_for_2,opening_timings,address,more_info,most_liked_Food,most_liked_Service,reviews
https://www.zomato.com/bangalore/celebreat-1-indiranagar-bangalore,ChurchStreet,Celebreat,18,4.1                                     /5," 64  votes
","Biryani, North Indian",500,"['12noon', '2am']","Building 3080, 2nd Floor, Hal 2nd Stage, 6th Main, Double Road, Opposite Esi Quarters, Indiranagar, Bangalore","Home Delivery, ","[3, 'Chocolate Truffle Cake', 'Blueberry Cheesecake', 'Blackforest Cake']",,"['So I tried out the place for the first time and had a great experience.\nThe place serves amazing food for great prices.\nThe delivery for my order was very satisfying too.\nI absolutely loved their chicken biryani, amazing flavours, great taste, long grain rice. Even the meat was fresh and tender.\nThe chicken cheese tikka was amazing too, the only problem was with chutney they served. The green chutney was not that fresh, it could have been much better.\nFor dessert I ordered their gajar ka halwa, which was hands down one of the gajar halwas i have tried, it was exactly like my mom makes and made me smile as soon as I had the first bite.\nSo overall it was great experience for me.\nWould definitely order from this place again.', ""Guys please try biryani from this place. I am telling you one of the best biryani in Bengaluru. I came from Hyderabad and searching for good biryani in Bengaluru but can't find one. Somehow got to know about this amazing place. The quantity was good and chicken was tender and smooth. Aroma of rice was almost same as in Hyderabad's biryani.\nHighly recommend. Also tried chicken Kebabs and truly speaking they were full of flavours. Looking for good chicken try celebreat."", ""All of us unanimously agree that Biriyani is bae, don't we ?! This Biriyani from celebreat is one step above that !! Each grain tasting delicious,, the quantity was just right for one person.. The kebabs were simply delicious and left me licking my fingers.. The packaging was neatly done.. I would definitely suggest everyone to try this Biriyani for a wonderful experience\n.\n.\nOverall Rating : 5/5"", 'This is an awesome cloud kitchen where they serve amazing biryanis and desserts.\n\nI had ordered\n\nVeg Biryani: It was amazing and worth the price. The quantity was really good.\n\nPaneer tikka Starter: It was good and you get some 7-8 pieces. A good thing to have with the biryani.\n\nGulab Jamun: It was just too good. One amazing desert to try here. A good dessert after the biryani makes your meal amazing.\n\nOverall a lovely place to order food from.\n\nFood- 4.8/5', ""This new biriyani place in Indiranagar does grab your attention due to its delicious Biriyanis. Got this ordered for a dinner. As a new release, I had Afghani chicken biriyani from them. I must say this was the first time I ever ate a cheesy saucy Biriyani. As biriyanis are normally expected to be spicy, it's something different to try this. So I would recommend it to you all. A unique blend of sweetness in biriyani with succulent chicken pieces was a delight to have. The chicken Tikka along with it was delicious as well. It was well packed & was a good heavy dinner for me. Do try their different flavors of Biriyani."", 'Celebreat is a newly opened cloud kitchen in indiranagar,bangalore.\n\nThis is a place where you get one of the finest biranis. I ordered paneer biryani and paneer pakoda .\n\nPaneer biryani is so tasty. They have used long grain rice, perfect ingredients to make this biryani. No extra masala and nothing.I loved the taste.\n\nComing to paneer pakoda. Biryani cubes are so big and soft and succulent.\n\nThe quantity i ordered is enough for 2 people.\n\nI highly recommend this place to order.\nFollow @pallavi.ganta on instagram for more updates.', 'This is one of the best place to get the finest Biryani in Bangalore.\n\nCelebreat is the newly opened restaurant in the city. It is located near Indiranagar, Bangalore.\n\nI would strongly recommend this place for all the Biryani lovers.\n\nFirst of all, all the items are separated & properly packed.\xa0\n\nI have tried Veg biryani, paneer pakora & gulabjamun.\n\nVeg Biryani --> The biryani was really tasty & yummy. The rice & vegetables were properly cooked. It has a great authentic taste with lot of veggies inside. The quantity was good and properly packed in box.\n\nPaneer pakora --> I really liked the paneer starter. Paneer pakora. It was served with green chutney and capsicum.\xa0\n\nGulab jamun --> yummy & tasty.\n\nMy rating would be 5/5.\n\nGreat taste & good quality.\n\nMust recommend--> Paneer Pakora', 'Recently I tried their Special Veg Biryani and Gajar Halwa. I would say that the experience was really good.\xa0\n\nThe packaging was amazing. The biryani was packed in a cardboard box nicely. The raita and salad too came in little cups. It was handled very well and there wasn’t any spillage or so. \n\nThe biryani had a good amount of veggies and paneer chunks. I loved the taste of biryani. It was cooked very well. I wasn’t expecting much from Gajar Halwa as it’s a biryani place. But it came out as a surprise for me. The Gajar Halwa tasted amazing. The sweetness was just perfect.', 'If you are a biryani person and if you love trying new biryani places, then this place is worth trying.\nFirst of the it comes well packed with zero spillage.\nI have tried Chicken Kabab, it was deep fried, well marinated and tasted good, the chicken chunks were tender, along with it I had Paneer Biryani, it has loads of veggies and decent number of fried paneer chunks, the rice was well cooked, it was not too spicy.']"
https://www.zomato.com/bangalore/potful-shivajinagar-bangalore,ChurchStreet,Potful,27,4.1                                     /5," Based on 44 votes
","Biryani, Kebab, Rolls, Mughlai",650,"['11am', '11:30pm']",NA,"Delivery Only, Seating Not Available, Card Upon Delivery, ","[3, 'Chocolate Truffle Cake', 'Blueberry Cheesecake', 'Blackforest Cake']",,"['After complaining about the burnt food last time, this time they gave hyderabdi prawns briyani and non veg platter. Hyderabadi briyani was good and authentic. Prawns was perfectly cooked. Taste was good. Nonveg platter was mixed and was above average. This time tikka and kabab was perfectly cooked. Had a wonderful lunch. Nonveg platter can be packed in eco friendly packaging . closing the hot kababs in the plastic box made the steam droped and kababs bit soggy.', ""My craving for biryani never ends. When I heard about potful way of cooking biryani in a clay pot, I could hardly resist to order. They have many delivery outlets in Bengaluru with an excellent delivery service.\n\nI have ordered chicken biryani and murgh tikka for my lunch. Delivery is super quick and I have received my order within 30min. Murgh tikka is cooked to perfection and the marinade was perfectly infused into the meat.\n\nThe moment I opened the lid of the pot, the aroma of biryani hit your nostrils and make you even more hungry. Quantity is sufficient to 1 person. Chicken in biryani is tender and cooked to perfection with adequate amount of masala. The balance of spices could have been better and that could be improved.\n\nOverall I had a delightful afternoon with their biryani. If you haven't tried it, do place your order to enjoy the pot biryani.."", ""I have had many biryanis in Bangalore and i could really tell the difference between a good and really good biryani. I recently had biryani from this outlet and i even ordered a veg starter. so my vegetable Biryani was served hot and fresh. but i would say didn't love it but i liked it. and the paneer tikka i had was not too spicy it was good, tasted well with the green chutney.\nthe best part was the packaging which was done really good and is environment friendly and actually help the artisans. great initiative."", 'This was in my long pending list, ordered some paneer biryani from this place, it was nicely packed in a clay pot which gave a different taste to the dish as soon I opened the pack, this unique concept, the food was good 👍 and enough quantity 2 to 3 people can eat easily ✌️', 'First of all i liked their pot theme on cooking the Biryani.\nOrdered murgh khada masala and Hyderabadi Chicken Biryani.\n\nWhen you open the pot you can feel a wonderful aroma which defines the richness of the Biryani.\nHydrabadi Chickend Biryani tastes soo good the flavour of the rice speaks a lot and the quality of the meat was good. I enjoyed my Biryani.\nMurgh khada masala was good the Chicken was tender and juicy.\n.\nTaste - 5/5\n.\nService - 5/5\n.\nValue for money - 5/5', 'For a good day at office I had ordered some kebabs and Hyderabad biryani ❤️\nIt was delivered on time with amazing earthen pot packaging! It was a tedious job to open it but totally worth the taste\nThe kebab was super soft it melts in your mouth 🤤', 'I ordered Lucknowi Biryani from Potful @potfulindia. \nThey offer three major varieties of biryani - chicken and vegetarian biryani. Both its chicken and vegetable/vegetarian biryani are very popular because of their taste and convenient packing, which makes it very easy to serve and eat. One portion of chicken biryani consists of three succulent pieces of chicken. So do try if you haven’t.', 'What a beautiful presentation !!\nThis was in my long pending list , this ordered some kebabs and chicken biryani from this place.\n\nIt was nicely packed in a earthen bowl which gave a different taste to the dish. As soon as I opened the box the flavours reached my nose and I was Keen to try it asap.\n\nThe kebab was very soft and biryani tasted decent and can be given a try :) so go for it.', 'So i tried this amazing hyderabadi biryani. And it was heavenly, aromatic and perfect blend of indian spices. The rice was perfectly cooked with great smell of basmati rice. The chicken pieces were perfectly cooked. The taste was just out of the world. Also the chicken tikka was so juicy and tender.\nWould definitely try the other biryanis.']"
https://www.zomato.com/bangalore/parathe-wali-gali-wilson-garden,ChurchStreet,Parathe Wali Gali,10,4.2                                     /5," 109  votes
",North Indian,250,"['9am', '11pm']","#235/1, 12th Cross, Wilson Garden, Bangalore","Breakfast, Home Delivery, Vegetarian Only, Table booking not available, Indoor Seating, ","[4, 'Aloo Paratha', 'Sattu Paratha']",,"[""I had ordered for Mushroom paneer paratha. I was quite impressed with the packaging. They had neatly sent the paratha along with green chutney, sweet chutney, raita, achar and butter. Coming to the taste, I felt that the stuffing wasn't evenly distributed in the paratha. Half of the paratha felt like only atta and the other half had the filling and the taste. The taste wasn't upto the price I was charged. Also, kudos to Zomato for delivering the order on time despite the rains!"", ""After reading some really good reviews of this place, I went ahead and ordered for Home Delivery.\nI ordered for their Paneer Paratha.\n\nThe Paratha tasted really good. It wasn't greasy unlike other Parathas, and I have no complaints whatsoever.\nNow, they sent tiny packets of curd, pickle, sauteed green chillies, sweet chutney and green chutney. The butter which was supposed to be sent along with it, was missing. I'd suggest them to increase the quantity of curds and sauteed green chillies.\nWhat I thoroughly disliked in these accompaniments was their Green Chutney which was bitter and lacked salt.\n\nThe food was delivered on time and was quite warm. Since I love piping hot food, I reheated the Parathas and it was perfect."", 'This place is kind of a hidden gem! Tried paneer & alu onion parathas. Both were too good, with good amount of stuffing. They serve with butter, chillis, dahi, achaar, meethi chatni and green chatni. What else do you need?']"
https://www.zomato.com/bangalore/california-burrito-indiranagar,ChurchStreet,California Burrito,244,4.2                                     /5," 325  votes
","Mexican, Fast Food, Healthy Food",500,"['11am', '11:30pm']","23, Ground Floor Sri Avenue 3rd B Cross, 60 Feet Service Road, Domlur 2nd Stage Extension, Indiranagar, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, ","[4, 'Rice Bowl', 'California Burrito', 'Salad', 'Nachos', 'Chips', 'Burrito Bowl', 'Bbq Chicken']","[4, 'Friendly Staff', 'Prompt Service']","[""Small place, not so crowded... Good place for hanging with friends and family.. coming to food, taste is good, who loves spicy food. I've been dining here food was amazing but when I order from tomato food is not so great.. packing and presentation is awesome...""]"
https://www.zomato.com/bangalore/kanti-sweets-indiranagar,ChurchStreet,Kanti Sweets,77,4.0                                     /5," 149  votes
","Mithai, Street Food",500,"['9:30am', '10pm']","7, 2nd Stage, CMH Road, Indiranagar, Bangalore","Home Delivery, Vegetarian Only, No Alcohol Available, Desserts and Bakes, Indoor Seating, ","[4, 'Rasmalai', 'Kaju Katli', 'Chaat', 'Gulab Jamun', 'Pav Bhaji', 'Sev Puri']",,"['', ""When u go here better don't expect the staff to answer for ur questions they are unanswerable to u they are in their own work and serve the bulk orders first then get back to u waste of time being here"", 'I had ordered 18 samosas. They accepted the order and after 10 mins mentioned that they can deliver a combination of 10 samosas and 8 kachoris. I agreed - and guess what? The kachoris were all doubled fried, dark in color and seemed to be prepared long back. Pathetic way of selling old products. Very very disappointed!', ""Their packing was not tamper proof. Cannot imagine a open sweet box in someone else's hands. This is my only concern. Being a biggie like Kanti, i am sure you can afford a safer packaging."", 'I ordered 250gms of Darwad peda, along with kaju pine and two more sweets but what i received was chandrakala instead of my favourite peda\nPacking was good, but disappointed with the item mismatch', 'Good Tasty Sweet, Nice and prompt Delivery along with Zomato Promo Code I got great discount. Thanks Kanti Sweet for delicious sweet and Thanks Zomato fro prompt delivery.', ""Amazing sweets . Just luv the kaju sweets here . It's probably the best in Bangalore .The prices are also very reasonable . The sweets just melt in your mouth . They are so smooth . I just luv the place"", 'Packaging was bad and 2 types of sweets were packed into one box... Could be better.. Other stores are far better and provide better service', ""I have ordered 1 kg (500gms x2 ) of Motichur ladoo but it is not as per picture and quantity is less than 1 kg. Also, I have ordered 250gms of malai kalakand but I got the delivery of mix of malai kalakand and kashmiri kalakand/ milkcake and quantity is again less than 250 gms. Don't order online."", 'Ordered Kaju katli. Then they informed it was not available. Instead they sent Kaju pine after convincing me that it is of the same rate. But actually is almost 250 rupee cheaper . Complete fraud.']"
https://www.zomato.com/bangalore/shawarma-inc-indiranagar-bangalore,ChurchStreet,Shawarma Inc,0,-,NA,Lebanese,200,"['11:30am', '10:30pm']","3302/L, Ground Floor, 12th Main, HAL 2nd Stage, Indiranagar, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Rasmalai', 'Kaju Katli', 'Chaat', 'Gulab Jamun', 'Pav Bhaji', 'Sev Puri']",,"[""Had swarma roll first , and layer we took swarm platter as well , taste of the food were good. They don't have sitting though, pickle vegetables should be expected""]"
https://www.zomato.com/bangalore/maravanthe-indiranagar,ChurchStreet,Maravanthe,473,4.3                                     /5," 957  votes
","Seafood, Mangalorean",1,"['12:30pm', '3:30pm', '6:30pm', '11pm']","322/1, 1st Floor, CMH Road, Indiranagar, Bangalore","Home Delivery, Lunch Menu, Indoor Seating, Valet Parking Available, Table booking recommended, ","[5, 'Sea Food', 'Neer Dosa', 'Fish', 'Murgh Ghee Roast', 'Prawn Ghee Roast', 'Crab Soup', 'Coconut Pudding']","[4, 'Courteous Staff', 'Friendly Staff', 'Valet Service']","[""Maravanthe in Indiranagar - just opposite the metro station has been my go to place for Mangalorean sea food since years now. I love their ghee roast dishes specifically their prawns and Crab Ghee Roast. Paired with soft neer dosas and some shell fish sukka and you're done. Also get some coconut desserts if you crave for the sweet tooth. And they have nice juices - - ask for the days special to Relish on some more delight! The service though is a little slow to respond to queries and prices are a little too much compared for the ghee roast compared to its less quantity. Nevertheless tastes amazing.\nOne disappointment was that I was informed they don't accept Zomato gold on seafood fresh catches which includes prawns and shell fish. Being a seafood place, and putting a restriction on sea food for Zomato gold was a turn off. Team should work around this. Rest I liked the place and food is tasty, so is the good hygiene maintained."", 'Such an amazing coastal food. Chicken and fish are must try here.\n\nYummy ghee roast goes good with neer dosa.\n\nService need some improvement, but would still rate 3/5. Cost is average and food is worth every penny spent.\n\nWould love to visit this place again and again', 'Excellent Seafood they serve. There seer fish/king fish tawa fry and prawns with cocunut is very delicious. The food quality is also good. Very fresh and good hygiene.', ""It's a typical Mangaloren restaurant!!\n\nIf you want to enjoy typical coastal food then visit this place without thinking about price!!\n\nCoz they charge minimum 400 for fish items!!😊\n\nWe ordered Neer Dosa, Koti rotti and fish masala!!😋\n\nTaste was good and have to mention about ambience and service which was good and comfortable!!!😍\n\nOverall I can rate 4/5🤗"", 'Maravanthe is a coastal food fine dining restaurant in Indiaranagar. It has a small entrance but the 1st floor where the restaurant is has a good space. The ambiance is good. The furniture is robust and the wallart work is minimal ,yet to the point.\nI thought initially that the service was good but later had a feeling that they were a little too keen on getting the guests done with.. At one point, there were 4 people taking our orders..\nThe food is the star attraction.. We had ordered, a Buttermilk, Solekhadi ( kokam mixed Buttermilk), a plate of Rava babycorn, a ghee roast Squids, A Maravanthe special veg Thali and a Prawns Biryani.\n\nWell the buttermilk was good, but the Solekhadi was amazing!! The squids and the tabs babycorn were out of the world and fingerlicking good..the Thali was just about OK. The Prawns Biryani was superb, though it felt that the prawns were added later to a Veg Biryani.\n\nAll in all, it was a good visit.', 'The food was good.A nice place to get mangalorean food.\nWe ordered neer dosa,ghee roast and prawn biryani \nThe food was tasty the only thing that I felt was the ghee roast was a bit dry otherwise the food was good \nAmbience: its a formal setting  \nStaff:very polite and courteous.', 'To start off, the waiters were so humble n polite when ever they were asked to get something. The Neer Dosa was soft and tasty unlike other places and the Mutton Biriyani’s flavour was exceptional 👌🏼\n\nThe reason for 3 stars was mainly cause the Mutton pieces were NOT tender and when asked, he said other ppl did not have a problem. They may not be foodies and the meat that I got was definitely of an old goat. Lost sense of smell so can’t confirm if it was sheep. So I asked if the pieces can be exchanged for chicken and he did give me by making sure he charged me for Mutton Biriyani though. When questioned, he says it’s only u who had a problem n u already ate a piece of Mutton (NOT BONELESS JUST SO U KNO). The Ghee Roast was better at Coast to Coast without a doubt as a lot of South Indians love spicy tender meat.']"
https://www.zomato.com/bangalore/nizams-biryani-house-airport-road-bangalore,ChurchStreet,Nizam's Biryani House,23,3.7                                     /5," 89  votes
","Hyderabadi, Biryani",700,"['11:30am', '11pm']","155/1, Dena Bank Building, Kodihalli, Old Airport Road, Bangalore","Home Delivery, Indoor Seating, ","[5, 'Sea Food', 'Neer Dosa', 'Fish', 'Murgh Ghee Roast', 'Prawn Ghee Roast', 'Crab Soup', 'Coconut Pudding']","[4, 'Courteous Staff', 'Friendly Staff', 'Valet Service']",['We ordered in mutton rogan gosh and tandoori chicken. Therogan josh was terrible. I have uploaded the picture to show you the amount of oil. The mutton was extremely oily and the mutton wasn’t even cooked. This was very disappointing. Tandoori chicken was just alright nothing great.']
https://www.zomato.com/bangalore/empire-restaurant-vasanth-nagar-bangalore,ChurchStreet,Empire Restaurant,109,4.4                                     /5," 1417  votes
","North Indian, Mughlai, South Indian, Chinese",800,"['12noon', '1am']","47, Kohinoor Plaza, Opposite Mahaveer Jain Hospital, Millers Road, Vasanth Nagar, Bangalore","Home Delivery, Outdoor Seating, Indoor Seating, ","[4, 'Ghee Rice', 'Chicken Grill', 'Tandoori Chicken', 'Mosambi Juice', 'Tomato Soup', 'Chicken Biryani', 'Shawarma']","[4, 'Friendly Staff', 'Prompt Service']","['Vasanth Nagar food nice and good', 'Good food good aserdvice in empire vasanth nahar branch good tasty food like alfa ham chicken and ghee rice good staff good service', '', 'We come with my family Here very tasty food and good service.... 😊 😊 😍 😍 😍 😍', 'Food and service is excellent. Must visit', 'Staff should be well trained,food taste is good and price is reasonable ambience is good overall a good restaurant for family and mocktails should be improve', 'Chicken biryani tasty good service', 'Nice service tasty food', '']"
https://www.zomato.com/bangalore/marwadi-chaat-tiffin-services-shanti-nagar-bangalore,ChurchStreet,Marwadi Chaat & Tiffin Services,6,3.8                                     /5," 101  votes
","North Indian, Street Food",250,['24 Hours'],"Shop 9, 5th Cross, Lakshmi Road, Shanti Nagar, Bangalore","Breakfast, Home Delivery, ","[4, 'Ghee Rice', 'Chicken Grill', 'Tandoori Chicken', 'Mosambi Juice', 'Tomato Soup', 'Chicken Biryani', 'Shawarma']","[4, 'Friendly Staff', 'Prompt Service']","['', '', '', '', '', 'Decent food for decent price', '', 'Excellent eating experience.. from walking in the door and being greeted by employee . Meal was served hot and excellent taste.... The food was absolutely wonderful, from preparation to presentation, very pleasing.\xa0Must try on Sunday daal bati churma.\n😋😋😋😋', '#gharkakhana', ""I would say its the far most worst restaurant in my experience... I ordered for Chole Bhature and payed 240 for it. All i got was 4 puris and pickle. How can a customer eat 4 puris with just pickle . Is it worth it for the money payed ... A BIG NO... Don't even try this restaurant and you will regret ....""]"
https://www.zomato.com/bangalore/al-bek-malleshwaram,ChurchStreet,Al-Bek,428,4.1                                     /5," 1261  votes
","Mughlai, Kebab, Biryani, North Indian",700,"['12noon', '12:30am']","527, 1st Cross, Sampige Road, Malleshwaram, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Biryani', 'Chicken Grill', 'Kalmi Kabab', 'Shawarma Roll', 'Chicken Noodle', 'Chicken Shawarama', 'Chicken Kebab']",,"['Going through the rating paid the visit today \nFound the rate very reliable and menu \npocket friendly and service a good non veg menu . \nWide range of non veg variety is there . \nDelicious too . \nServe was bit slow but worth the wait as we were served with chicken Paratha and chicken swechwan  noodle  \n\nScope of improvement is  in. Scape and cleanliness', 'Had Been to this place recently to have dinner. Well Maintained,Clean & Yummy food.But Service is really slow.Amazing place for kebabs & Biriyani. There Shawarma roll & Grill Chicken is the best..perfect place for non veg lovers..\n\nOverall\nAmbiance-4/5\nService-3/5\nFood -5/5\nPrice-4/5']"
https://www.zomato.com/bangalore/adda-shanti-nagar-bangalore,ChurchStreet,ADDA,3,3.2                                     /5," 33  votes
","North Indian, Biryani",300,"['12:30pm', '12midnight']","120, Megha Towers, Shanti Nagar, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Biryani', 'Chicken Grill', 'Kalmi Kabab', 'Shawarma Roll', 'Chicken Noodle', 'Chicken Shawarama', 'Chicken Kebab']",,['I had ordered online Gobi Manchurian and mushroom 65 from this restaurant\nTo be honest i find it not as much tasty as i expected.\nThe quantity and quality of Gobi Manchurian and mushroom 65 is not up to the mark . The mushroom 65 was very spicy and while eating mushroom 65 I felt like mushroom was not fresh...']
https://www.zomato.com/bangalore/choi-choi-momos-brigade-road,ChurchStreet,Choi Choi Momos,14,4.0                                     /5," Based on 64 votes
","Momos, Chinese",300,"['11:30am', '11pm']","70/2, Markham Road, Ashok Nagar, Brigade Road, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Biryani', 'Chicken Grill', 'Kalmi Kabab', 'Shawarma Roll', 'Chicken Noodle', 'Chicken Shawarama', 'Chicken Kebab']",,"[""A small little shack hidden among the busy alleys. I frequent them for their soup and haven't eaten anything much from them apart from the soup and one occasional plate of Schzewan momos, which I wasn't able to enjoy fully. Will definitely give them more visits for their combo meals.""]"
https://www.zomato.com/bangalore/donne-biriyani-house-indiranagar-bangalore,ChurchStreet,Donne Biriyani House,28,3.7                                     /5," 629  votes
",Biryani,300,"['11am', '11pm']","8/ 9, 17th F Cross, 2nd Stage, Indiranagar, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Pepper Chicken', 'Mutton Biryani', 'Chicken Biryani Combo', 'Jeera Rice']",,"['So this was my first order from this restaurant, after that I got addicted to their biryani. For 3 days I ordered the same and different biryani.\ni ordered online\n-chilli chicken biryani.\n-pepper chicken biryani.\nboth biryanies was yummy but i like pepper chicken biryani the most.\nbut rayat was not upto the mark.\nquantity was good and packaging also.\n.\nDo follow me on Instagram..\nT.F.C VLOGGER', ""I've tried their Biryanis for sometime now and yesterday had the chicken biryani. Although the taste is slightly better than a few other joints falling in the same price category, the quantity was quite less. At times it is fulfilling but most of the times its not. I wouldn't recommend this to those who expect good amount to be served. It's very reasonable but that quantity is just not satisfying. Their pepper biryani is the best and most of the times, that's what I order and always go for 2 instead of 1 if you're hungry. Worth it!! Diwali compliment was a delight!\n\nOverall, a decent place but not too much on offer here.""]"
https://www.zomato.com/bangalore/sagar-delicacy-ulsoor,ChurchStreet,Sagar Delicacy,23,4.0                                     /5," Based on 112 votes
","North Indian, Chinese, Fast Food, Street Food",500,"['12noon', '11pm']","12, Near Ulsoor Lake, Ulsoor, Bangalore","Home Delivery, Vegetarian Only, No Alcohol Available, Indoor Seating, Table booking recommended, ","[4, 'Handi Biryani', 'Sandwich', 'Paneer Manchurian']",,"['', 'I regularly visit this place for lunch. Tried most of the north Indian curries, North Indian meals and south Indian meals. Except for north Indian meals, other food items are delicious and you will enjoy every bite of your food. Service is good. Pocket-friendly restaurant.\xa0\n\nThey have AC-hall and non-ac hall arrangement.\xa0\n\nRatings:\nTaste: 4/5\nQuality: 4/5\nPocket-friendly: yes', 'The best jain food i ever ate. At the time of ordering i was scared whether it would be without onion and garlic or not but after having it i loved the taste thanks to the chef for the food.', 'Not so great. Tried their gobi manchurian,coffee and sagar special manchurian which is idly manchurian. Very bland in taste and coffee was not so great. This restaurant quality has gone down.', 'Ordered Fried rice and Paneer Manchurian from this Restaurant . Taste was Good. Can improvise the Quantity. Packing was Attractive. Would Recommend this place.', 'Yummy South Indian food. Crispy dosas, and vadas. I like the sambar here as well. Typical southern joint. Love how comforting the food is. Would definitely come back.', 'Good taste', 'One of my favourite places to visit . A must visit for all the vegeterians . Hospitality and the service is damn good.  Cream of mushroom soup and veg garlic noodles was average . Other dishes tasted really good . I loved th music which they played too 😊\n#sagardelicacy', 'very yummy food', 'Very bad food.']"
